0.479914557,0.430776,0.369423,0.569713,1,1
-0.194420887,-0.68128,0.369423,0.569713,1,2
-4.01217033,-1.490989,0.369423,0.569713,1,3
-3.620814774,-0.736173,0.369423,0.569713,1,4
-0.202625217,-0.520763,0.369423,0.569713,1,5
2.005989339,0.261171,0.369423,0.569713,1,6
2.511083896,0.475321,0.369423,0.569713,1,7
2.895441452,0.39781,0.369423,0.569713,1,8
1.419915009,0.180489,0.369423,0.569713,1,9
0.516498565,-0.502614,0.369423,0.569713,1,10
0.919823122,-0.61963,0.369423,0.569713,1,11
1.391808678,0.085112,0.369423,0.569713,1,12
1.906384235,-1.069333,0.369423,0.569713,1,13
1.378194791,0.550518,0.369423,0.569713,1,14
-0.357628652,-1.915834,0.369423,0.569713,1,15
-1.472701096,-1.705776,0.369423,0.569713,1,16
0.107894461,0.523705,0.369423,0.569713,1,17
1.979461017,0.795179,0.369423,0.569713,1,18
0.474348574,-0.396438,0.369423,0.569713,1,19
6.57275213,2.044719,0.369423,0.569713,1,20
5.255592687,-0.396022,0.369423,0.569713,1,21
4.562791243,-0.615852,0.369423,0.569713,1,22
4.1270478,-0.805442,0.369423,0.569713,1,23
5.390792356,1.411073,0.369423,0.569713,1,24
2.212261913,-0.908477,0.369423,0.569713,1,25
2.882745469,0.082187,0.369423,0.569713,1,26
2.617274026,0.134271,0.369423,0.569713,1,27
1.679664582,-0.07637,0.369423,0.569713,1,28
5.077998139,0.431275,0.369423,0.569713,1,29
6.960258695,0.883774,0.369423,0.569713,1,30
8.064841252,1.775256,0.369423,0.569713,1,31
7.270483808,1.4046,0.369423,0.569713,1,32
5.015356365,0.235975,0.369423,0.569713,1,33
4.219991921,-0.383511,0.369423,0.569713,1,34
5.193368478,0.545716,0.369423,0.569713,1,35
6.518598034,0.742222,0.369423,0.569713,1,36
5.801245591,-0.283023,0.369423,0.569713,1,37
2.799200147,-2.39673,0.369423,0.569713,1,38
2.854454704,-1.146118,0.369423,0.569713,1,39
1.10913026,-2.550343,0.369423,0.569713,1,40
0.866968817,-1.18222,0.369423,0.569713,1,41
4.126455373,0.162831,0.369423,0.569713,1,42
2.59455093,-1.595271,0.369423,0.569713,1,43
4.589996486,-0.560002,0.369423,0.569713,1,44
9.892914043,0.832702,0.369423,0.569713,1,45
9.361501599,0.252762,0.369423,0.569713,1,46
10.17812716,1.182618,0.369423,0.569713,1,47
6.554005712,-1.34054,0.369423,0.569713,1,48
6.526979269,-0.624658,0.369423,0.569713,1,49
6.928325825,-0.131931,0.369423,0.569713,1,50
1.63051634,0.677749,-0.159431,-0.442573,2,1
0.276170681,1.488078,-0.159431,-0.442573,2,2
0.413978021,0.031332,-0.159431,-0.442573,2,3
-1.156467639,-1.019932,-0.159431,-0.442573,2,4
1.586466701,1.068367,-0.159431,-0.442573,2,5
-0.241578959,0.51239,-0.159431,-0.442573,2,6
-1.181884618,-0.430402,-0.159431,-0.442573,2,7
-0.992944278,-1.284338,-0.159431,-0.442573,2,8
-3.488085938,-0.789969,-0.159431,-0.442573,2,9
-1.712599598,-0.663091,-0.159431,-0.442573,2,10
-1.878910257,0.389126,-0.159431,-0.442573,2,11
1.099677083,1.233576,-0.159431,-0.442573,2,12
-0.184590577,-0.279406,-0.159431,-0.442573,2,13
-1.705593237,-0.302565,-0.159431,-0.442573,2,14
1.582901104,1.103128,-0.159431,-0.442573,2,15
-1.435024556,-1.280657,-0.159431,-0.442573,2,16
-0.464363216,-0.234865,-0.159431,-0.442573,2,17
-0.628935876,-0.724624,-0.159431,-0.442573,2,18
2.758148465,0.802541,-0.159431,-0.442573,2,19
0.468812805,0.04836,-0.159431,-0.442573,2,20
-1.206398855,-0.987356,-0.159431,-0.442573,2,21
-0.130172515,0.183785,-0.159431,-0.442573,2,22
-3.493613174,-1.753172,-0.159431,-0.442573,2,23
-2.848198834,0.576143,-0.159431,-0.442573,2,24
0.256072506,1.628845,-0.159431,-0.442573,2,25
-2.407604154,0.886034,-0.159431,-0.442573,2,26
1.277691187,0.896876,-0.159431,-0.442573,2,27
-1.075488473,-0.794163,-0.159431,-0.442573,2,28
1.067774867,0.405464,-0.159431,-0.442573,2,29
-1.741893793,0.036652,-0.159431,-0.442573,2,30
-2.265325452,-0.365001,-0.159431,-0.442573,2,31
-0.144196112,1.247069,-0.159431,-0.442573,2,32
1.412955228,1.842517,-0.159431,-0.442573,2,33
0.650879569,1.029626,-0.159431,-0.442573,2,34
-1.798225091,-0.740438,-0.159431,-0.442573,2,35
-3.421755751,-1.274636,-0.159431,-0.442573,2,36
-1.796984411,-0.874825,-0.159431,-0.442573,2,37
-0.072219071,0.646197,-0.159431,-0.442573,2,38
-0.08435373,0.423603,-0.159431,-0.442573,2,39
-1.46498539,-0.500178,-0.159431,-0.442573,2,40
-0.36903405,-0.256292,-0.159431,-0.442573,2,41
-1.88689871,-1.131777,-0.159431,-0.442573,2,42
-2.104302369,0.238859,-0.159431,-0.442573,2,43
-1.290613029,1.220699,-0.159431,-0.442573,2,44
-2.891345689,-0.95004,-0.159431,-0.442573,2,45
-3.040192349,-0.039743,-0.159431,-0.442573,2,46
-2.772171008,-1.353828,-0.159431,-0.442573,2,47
-0.951857668,0.593644,-0.159431,-0.442573,2,48
-0.874700328,-0.195537,-0.159431,-0.442573,2,49
-3.679650988,-1.162023,-0.159431,-0.442573,2,50
-1.431374754,-0.613732,-1.049344,0.800466,3,1
-1.030543508,-1.4889,-1.049344,0.800466,3,2
-0.270121263,-0.27113,-1.049344,0.800466,3,3
0.549179983,-0.109297,-1.049344,0.800466,3,4
1.223540229,-0.033172,-1.049344,0.800466,3,5
0.523984475,-0.328487,-1.049344,0.800466,3,6
2.442245721,1.411473,-1.049344,0.800466,3,7
3.382479966,0.804735,-1.049344,0.800466,3,8
0.821716212,-1.154251,-1.049344,0.800466,3,9
1.534929458,0.178961,-1.049344,0.800466,3,10
1.565197704,-0.680848,-1.049344,0.800466,3,11
3.25943395,-0.098913,-1.049344,0.800466,3,12
3.539500195,0.586797,-1.049344,0.800466,3,13
5.512433441,1.158391,-1.049344,0.800466,3,14
3.847657687,0.072954,-1.049344,0.800466,3,15
3.257487933,0.670817,-1.049344,0.800466,3,16
3.050715178,-2.253385,-1.049344,0.800466,3,17
3.236549424,-0.282956,-1.049344,0.800466,3,18
6.38391467,0.29054,-1.049344,0.800466,3,19
6.308804916,0.654147,-1.049344,0.800466,3,20
5.398164162,-0.086102,-1.049344,0.800466,3,21
4.651713407,-1.671566,-1.049344,0.800466,3,22
7.373093653,2.220909,-1.049344,0.800466,3,23
7.574056899,-0.08091,-1.049344,0.800466,3,24
6.161381145,-0.405355,-1.049344,0.800466,3,25
9.086775391,1.558324,-1.049344,0.800466,3,26
5.918075636,-0.493072,-1.049344,0.800466,3,27
8.177364882,1.318678,-1.049344,0.800466,3,28
6.875081128,-1.907773,-1.049344,0.800466,3,29
9.062410374,1.100428,-1.049344,0.800466,3,30
9.77361662,-0.439179,-1.049344,0.800466,3,31
9.125496865,0.772363,-1.049344,0.800466,3,32
7.615486111,-0.594197,-1.049344,0.800466,3,33
7.216544357,-0.817116,-1.049344,0.800466,3,34
8.979272603,-1.068233,-1.049344,0.800466,3,35
8.419630849,0.087454,-1.049344,0.800466,3,36
10.66996209,-1.315193,-1.049344,0.800466,3,37
10.37316634,0.820511,-1.049344,0.800466,3,38
12.47220759,-0.357186,-1.049344,0.800466,3,39
11.16710083,-0.902088,-1.049344,0.800466,3,40
12.34551708,-0.124986,-1.049344,0.800466,3,41
11.30815932,1.670558,-1.049344,0.800466,3,42
10.98431457,-1.611202,-1.049344,0.800466,3,43
14.40842582,0.610101,-1.049344,0.800466,3,44
11.96063906,-0.494226,-1.049344,0.800466,3,45
12.49858731,-0.906645,-1.049344,0.800466,3,46
13.75035255,1.13389,-1.049344,0.800466,3,47
12.2370018,0.058628,-1.049344,0.800466,3,48
12.22258804,0.119831,-1.049344,0.800466,3,49
13.63286229,-0.375424,-1.049344,0.800466,3,50
0.382378031,0.454715,-0.301351,2.255671,4,1
-0.465062938,1.015954,-0.301351,2.255671,4,2
0.150918092,0.083964,-0.301351,2.255671,4,3
0.377015123,-0.037747,-0.301351,2.255671,4,4
0.402813154,-0.061778,-0.301351,2.255671,4,5
1.968737185,-1.100265,-0.301351,2.255671,4,6
2.079870215,-0.949405,-0.301351,2.255671,4,7
1.750398246,0.415962,-0.301351,2.255671,4,8
1.069956277,-0.372137,-0.301351,2.255671,4,9
4.049839308,0.36941,-0.301351,2.255671,4,10
2.344268338,-0.651387,-0.301351,2.255671,4,11
2.490897369,-1.078868,-0.301351,2.255671,4,12
2.1285074,0.931504,-0.301351,2.255671,4,13
3.412598431,0.934355,-0.301351,2.255671,4,14
2.435407461,-1.875492,-0.301351,2.255671,4,15
3.645064492,-0.096704,-0.301351,2.255671,4,16
5.176255523,0.792465,-0.301351,2.255671,4,17
3.417640554,0.385375,-0.301351,2.255671,4,18
3.872608584,-1.672381,-0.301351,2.255671,4,19
4.612567615,-2.064195,-0.301351,2.255671,4,20
5.802568646,-0.621091,-0.301351,2.255671,4,21
5.456936677,3.446497,-0.301351,2.255671,4,22
4.324597708,2.071203,-0.301351,2.255671,4,23
5.699917738,0.182144,-0.301351,2.255671,4,24
6.411467769,0.487411,-0.301351,2.255671,4,25
6.4446178,0.148607,-0.301351,2.255671,4,26
5.996941831,-1.391851,-0.301351,2.255671,4,27
7.455484861,0.982913,-0.301351,2.255671,4,28
6.311580892,-0.547826,-0.301351,2.255671,4,29
7.563554923,-0.00085,-0.301351,2.255671,4,30
8.295340954,2.081771,-0.301351,2.255671,4,31
6.709196984,-0.417892,-0.301351,2.255671,4,32
7.624088015,0.705399,-0.301351,2.255671,4,33
7.166327046,2.288489,-0.301351,2.255671,4,34
8.228650077,-1.086122,-0.301351,2.255671,4,35
7.445207107,-0.493317,-0.301351,2.255671,4,36
9.481736138,0.052595,-0.301351,2.255671,4,37
9.488177169,-0.505904,-0.301351,2.255671,4,38
9.5382222,0.670369,-0.301351,2.255671,4,39
9.82690623,0.217547,-0.301351,2.255671,4,40
8.595624261,1.365128,-0.301351,2.255671,4,41
10.36149729,-0.560839,-0.301351,2.255671,4,42
10.67307732,0.472844,-0.301351,2.255671,4,43
9.228491353,0.064691,-0.301351,2.255671,4,44
11.15493138,1.54597,-0.301351,2.255671,4,45
12.30365642,0.27878,-0.301351,2.255671,4,46
11.18832445,-2.859211,-0.301351,2.255671,4,47
10.53347448,0.032201,-0.301351,2.255671,4,48
11.28388151,1.533717,-0.301351,2.255671,4,49
12.30907154,-0.396579,-0.301351,2.255671,4,50
0.3892275,0.429305,1.429987,1.19895,5,1
2.312409999,0.908804,1.429987,1.19895,5,2
3.025032499,0.094411,1.429987,1.19895,5,3
8.634592998,2.194374,1.429987,1.19895,5,4
3.171785498,-0.204888,1.429987,1.19895,5,5
-0.342997003,-0.882813,1.429987,1.19895,5,6
-4.552504503,-2.368677,1.429987,1.19895,5,7
-2.303655003,-0.106392,1.429987,1.19895,5,8
-1.481534504,0.082065,1.429987,1.19895,5,9
5.544327996,0.885455,1.429987,1.19895,5,10
5.886484495,0.617666,1.429987,1.19895,5,11
6.415333995,0.895694,1.429987,1.19895,5,12
2.522196494,-0.593187,1.429987,1.19895,5,13
2.649257994,-0.895769,1.429987,1.19895,5,14
3.514939494,0.201967,1.429987,1.19895,5,15
2.228804993,-0.868885,1.429987,1.19895,5,16
1.906543493,-0.807199,1.429987,1.19895,5,17
8.801759992,1.440391,1.429987,1.19895,5,18
3.862205492,-0.281339,1.429987,1.19895,5,19
9.085534991,1.786939,1.429987,1.19895,5,20
8.520739491,0.537403,1.429987,1.19895,5,21
7.756724991,-0.622932,1.429987,1.19895,5,22
3.20193749,-0.731406,1.429987,1.19895,5,23
5.18402299,0.109579,1.429987,1.19895,5,24
7.453565489,0.815045,1.429987,1.19895,5,25
3.856994989,-1.688898,1.429987,1.19895,5,26
6.162493488,-0.417216,1.429987,1.19895,5,27
8.563474988,0.140666,1.429987,1.19895,5,28
12.26930649,2.15199,1.429987,1.19895,5,29
